smiles,name
[H][C@]35C2=C(CCN3[C@H]([C@H]([C@H](C5)/[C@@](C(OC)=O)=C/O)C=C)O[C@H](O[C@@H]([C@H]([C@@H]4O)O)CO)[C@@H]4O)C1=CC=CC=C1N2,Turbinatine
[H][C@]35C2=C(CCN3[C@H]([C@H]([C@H](C5)/[C@@](C(OC)=O)=C/O)C=C)O[C@H](O[C@@H]([C@H]([C@@H]4O)O)CO)[C@@H]4O)C1=CC=CC=C1N2,Turbinatine
[H][C@]35C2=C(CCN3[C@H]([C@H]([C@H](C5)/[C@@](C(OC)=O)=C/O)C=C)O[C@H](O[C@@H]([C@H]([C@@H]4O)O)CO)[C@@H]4O)C1=CC=CC=C1N2,Turbinatine
[H][C@]35C2=C(CCN3[C@H]([C@H]([C@H](C5)/[C@@](C(OC)=O)=C/O)C=C)O[C@H](O[C@@H]([C@H]([C@@H]4O)O)CO)[C@@H]4O)C1=CC=CC=C1N2,Turbinatine
C=CC2[C@@H](OC=C(C2CC3=NCCC5=C3NC4=CC=CC=C45)C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)[C@@H]1O,"3,4-dehydro-strictosidine"
C=CC2[C@@H](OC=C(C2CC3=NCCC5=C3NC4=CC=CC=C45)C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)[C@@H]1O,"3,4-dehydro-strictosidine"
C=CC2[C@@H](OC=C(C2CC3=NCCC5=C3NC4=CC=CC=C45)C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)[C@@H]1O,"3,4-dehydro-strictosidine"
C=CC2[C@@H](OC=C(C2CC3=NCCC5=C3NC4=CC=CC=C45)C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)[C@@H]1O,"3,4-dehydro-strictosidine"
C=CC1[C@H](O[C@@H]([C@@H]5O)O[C@H](CO)[C@@H](O)[C@@H]5O)OC=C(C(O)=O)C1CC2=NCCC4=C2NC3=CC=CC=C34,"3,4-dehydrostrictosidine acid"
C=CC1[C@H](O[C@@H]([C@@H]5O)O[C@H](CO)[C@@H](O)[C@@H]5O)OC=C(C(O)=O)C1CC2=NCCC4=C2NC3=CC=CC=C34,"3,4-dehydrostrictosidine acid"
C=CC1[C@H](O[C@@H]([C@@H]5O)O[C@H](CO)[C@@H](O)[C@@H]5O)OC=C(C(O)=O)C1CC2=NCCC4=C2NC3=CC=CC=C34,"3,4-dehydrostrictosidine acid"
C=CC1[C@H](O[C@@H]([C@@H]5O)O[C@H](CO)[C@@H](O)[C@@H]5O)OC=C(C(O)=O)C1CC2=NCCC4=C2NC3=CC=CC=C34,"3,4-dehydrostrictosidine acid"
C=CC2[C@@H](OC=C(C2C[C@H]5C4=C(CCN5)C3=CC=CC=C3N4)C(O)=O)O[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)[C@@H]1O,Strictosidine acid
C=CC2[C@@H](OC=C(C2C[C@H]5C4=C(CCN5)C3=CC=CC=C3N4)C(O)=O)O[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)[C@@H]1O,Strictosidine acid
C=CC2[C@@H](OC=C(C2C[C@H]5C4=C(CCN5)C3=CC=CC=C3N4)C(O)=O)O[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)[C@@H]1O,Strictosidine acid
C=CC2[C@@H](OC=C(C2C[C@H]5C4=C(CCN5)C3=CC=CC=C3N4)C(O)=O)O[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)[C@@H]1O,Strictosidine acid
C=CC2[C@@H](OC=C(C2CC3=NC(C(O)=O)=CC5=C3NC4=CC=C(C=C45)O)C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)[C@@H]1O,Cordifoline
C=CC2[C@@H](OC=C(C2CC3=NC(C(O)=O)=CC5=C3NC4=CC=C(C=C45)O)C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)[C@@H]1O,Cordifoline
C=CC2[C@@H](OC=C(C2CC3=NC(C(O)=O)=CC5=C3NC4=CC=C(C=C45)O)C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)[C@@H]1O,Cordifoline
C=CC2[C@@H](OC=C(C2CC3=NC(C(O)=O)=CC5=C3NC4=CC=C(C=C45)O)C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)[C@@H]1O,Cordifoline
C=CC2[C@@H](OC=C(C2CC3=NC(C(O)=O)=CC5=C3NC4=CC=CC=C45)C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)[C@@H]1O,Deoxycordifoline
C=CC2[C@@H](OC=C(C2CC3=NC(C(O)=O)=CC5=C3NC4=CC=CC=C45)C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)[C@@H]1O,Deoxycordifoline
C=CC2[C@@H](OC=C(C2CC3=NC(C(O)=O)=CC5=C3NC4=CC=CC=C45)C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)[C@@H]1O,Deoxycordifoline
C=CC2[C@@H](OC=C(C2CC3=NC(C(O)=O)=CC5=C3NC4=CC=CC=C45)C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)[C@@H]1O,Deoxycordifoline
OC(C3=CC2=C(C(C)=N3)NC1=CC=CC=C12)=O,Harman-3-carboxylic acid
OC(C3=CC2=C(C(C)=N3)NC1=CC=CC=C12)=O,Harman-3-carboxylic acid
OC(C3=CC2=C(C(C)=N3)NC1=CC=CC=C12)=O,Harman-3-carboxylic acid
OC(C3=CC2=C(C(C)=N3)NC1=CC=CC=C12)=O,Harman-3-carboxylic acid
,
O=C(OC)C1=CO[C@@H](O[C@@H]([C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@]([C@@]([H])1CC(OC)=O)([C@@H](OC(C)=O)C)[H],7-Methoxydiderroside
O=C(OC)C1=CO[C@@H](O[C@@H]([C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@]([C@@]([H])1CC(OC)=O)([C@@H](OC(C)=O)C)[H],7-Methoxydiderroside
O=C(OC)C1=CO[C@@H](O[C@@H]([C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@]([C@@]([H])1CC(OC)=O)([C@@H](OC(C)=O)C)[H],7-Methoxydiderroside
O=C(OC)C1=CO[C@@H](O[C@@H]([C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@]([C@@]([H])1CC(OC)=O)([C@@H](OC(C)=O)C)[H],7-Methoxydiderroside
O=C(OC)C1=COC(O[C@@H]2O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]2O)C([C@@H](OC(C)=O)C)[C@@H]1CC(O)=O,6'-Acetyl-β-D-glucopyranosyldiderroside
O=C(OC)C1=COC(O[C@@H]2O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]2O)C([C@@H](OC(C)=O)C)[C@@H]1CC(O)=O,6'-Acetyl-β-D-glucopyranosyldiderroside
O=C(OC)C1=COC(O[C@@H]2O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]2O)C([C@@H](OC(C)=O)C)[C@@H]1CC(O)=O,6'-Acetyl-β-D-glucopyranosyldiderroside
O=C(OC)C1=COC(O[C@@H]2O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]2O)C([C@@H](OC(C)=O)C)[C@@H]1CC(O)=O,6'-Acetyl-β-D-glucopyranosyldiderroside
O=C(OC)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@](C=C)([H])[C@@]([H])1CC(O)=O,Secoxyloganin
O=C(OC)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@](C=C)([H])[C@@]([H])1CC(O)=O,Secoxyloganin
O=C(OC)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@](C=C)([H])[C@@]([H])1CC(O)=O,Secoxyloganin
O=C(OC)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@](C=C)([H])[C@@]([H])1CC(O)=O,Secoxyloganin
O=C(OC)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C([C@@H](OC(C)=O)C)[C@@H]1CC(O)=O,Diderroside
O=C(OC)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C([C@@H](OC(C)=O)C)[C@@H]1CC(O)=O,Diderroside
O=C(OC)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C([C@@H](OC(C)=O)C)[C@@H]1CC(O)=O,Diderroside
O=C(OC)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C([C@@H](OC(C)=O)C)[C@@H]1CC(O)=O,Diderroside
O[C@@H]([C@@]([C@]([C@@H](OC=C3C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]2O)O)CO)[C@@H]2O)1[H])3[H])[C@H](C1=C)O,6β-hydroxy-7-epigardoside methyl ester
O[C@@H]([C@@]([C@]([C@@H](OC=C3C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]2O)O)CO)[C@@H]2O)1[H])3[H])[C@H](C1=C)O,6β-hydroxy-7-epigardoside methyl ester
O[C@@H]([C@@]([C@]([C@@H](OC=C3C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]2O)O)CO)[C@@H]2O)1[H])3[H])[C@H](C1=C)O,6β-hydroxy-7-epigardoside methyl ester
O[C@@H]([C@@]([C@]([C@@H](OC=C3C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]2O)O)CO)[C@@H]2O)1[H])3[H])[C@H](C1=C)O,6β-hydroxy-7-epigardoside methyl ester
C[C@]19C(C(C)([C@H](CC9)O[C@@H]6O[C@@H]([C@H]([C@@H]([C@H]6O[C@@H]7O[C@@H]([C@H]([C@@H]([C@H]7O[C@@H]8O[C@H]([C@@H]([C@H]([C@H]8O)O)O)C)O)O)CO)O)O)CO)C)CC[C@@]2(C1CC=C4[C@@](CC[C@](C4[C@](O)([C@@H](CC5)C)C)5[C@](O[C@@H]3O[C@@H]([C@H]([C@@H]([C@H]3O)O)O)CO)=O)2C)C,3β-O-[α-L-rhamnopyranosyl-(1→2)-O-β-D-glucopyranosyl-(1→2)-O-β-D-glucopyranosyl]-28-O-β-D-glucopyranoside pomolate
C[C@]19C(C(C)([C@H](CC9)O[C@@H]6O[C@@H]([C@H]([C@@H]([C@H]6O[C@@H]7O[C@@H]([C@H]([C@@H]([C@H]7O[C@@H]8O[C@H]([C@@H]([C@H]([C@H]8O)O)O)C)O)O)CO)O)O)CO)C)CC[C@@]2(C1CC=C4[C@@](CC[C@](C4[C@](O)([C@@H](CC5)C)C)5[C@](O[C@@H]3O[C@@H]([C@H]([C@@H]([C@H]3O)O)O)CO)=O)2C)C,3β-O-[α-L-rhamnopyranosyl-(1→2)-O-β-D-glucopyranosyl-(1→2)-O-β-D-glucopyranosyl]-28-O-β-D-glucopyranoside pomolate
C[C@]19C(C(C)([C@H](CC9)O[C@@H]6O[C@@H]([C@H]([C@@H]([C@H]6O[C@@H]7O[C@@H]([C@H]([C@@H]([C@H]7O[C@@H]8O[C@H]([C@@H]([C@H]([C@H]8O)O)O)C)O)O)CO)O)O)CO)C)CC[C@@]2(C1CC=C4[C@@](CC[C@](C4[C@](O)([C@@H](CC5)C)C)5[C@](O[C@@H]3O[C@@H]([C@H]([C@@H]([C@H]3O)O)O)CO)=O)2C)C,3β-O-[α-L-rhamnopyranosyl-(1→2)-O-β-D-glucopyranosyl-(1→2)-O-β-D-glucopyranosyl]-28-O-β-D-glucopyranoside pomolate
C[C@]19C(C(C)([C@H](CC9)O[C@@H]6O[C@@H]([C@H]([C@@H]([C@H]6O[C@@H]7O[C@@H]([C@H]([C@@H]([C@H]7O[C@@H]8O[C@H]([C@@H]([C@H]([C@H]8O)O)O)C)O)O)CO)O)O)CO)C)CC[C@@]2(C1CC=C4[C@@](CC[C@](C4[C@](O)([C@@H](CC5)C)C)5[C@](O[C@@H]3O[C@@H]([C@H]([C@@H]([C@H]3O)O)O)CO)=O)2C)C,3β-O-[α-L-rhamnopyranosyl-(1→2)-O-β-D-glucopyranosyl-(1→2)-O-β-D-glucopyranosyl]-28-O-β-D-glucopyranoside pomolate
O=C(C2=CO[C@H]([C@@]([C@](CC=C3C(O)=O)2[H])3[H])O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)O,Ixoside
O=C(C2=CO[C@H]([C@@]([C@](CC=C3C(O)=O)2[H])3[H])O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)O,Ixoside
O=C(C2=CO[C@H]([C@@]([C@](CC=C3C(O)=O)2[H])3[H])O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)O,Ixoside
O=C(C2=CO[C@H]([C@@]([C@](CC=C3C(O)=O)2[H])3[H])O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)O,Ixoside
COC1=CC(O[C@@H]3O[C@@H]([C@H]([C@@H]([C@H]3O)O)O)CO[C@@H]2OC[C@](CO)([C@H]2O)O)=CC(OC)=C1OC,"3,4,5-trimethoxyphenyl 1-O-β-D-apiofuranosyl-(1→6)-O-β-D-glucopyranoside"
COC1=CC(O[C@@H]3O[C@@H]([C@H]([C@@H]([C@H]3O)O)O)CO[C@@H]2OC[C@](CO)([C@H]2O)O)=CC(OC)=C1OC,"3,4,5-trimethoxyphenyl 1-O-β-D-apiofuranosyl-(1→6)-O-β-D-glucopyranoside"
COC1=CC(O[C@@H]3O[C@@H]([C@H]([C@@H]([C@H]3O)O)O)CO[C@@H]2OC[C@](CO)([C@H]2O)O)=CC(OC)=C1OC,"3,4,5-trimethoxyphenyl 1-O-β-D-apiofuranosyl-(1→6)-O-β-D-glucopyranoside"
OC1=CC=C(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO[C@H]4[C@@H]([C@@H]([C@@H](O)[C@H](C)O4)O)O)[C@@H]5O)C(OC)=C3)=CC2=O)C=C1,Nitensoside A; Sorbifolin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside
OC1=CC=C(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO[C@H]4[C@@H]([C@@H]([C@@H](O)[C@H](C)O4)O)O)[C@@H]5O)C(OC)=C3)=CC2=O)C=C1,Nitensoside A; Sorbifolin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside
OC1=CC=C(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO[C@H]4[C@@H]([C@@H]([C@@H](O)[C@H](C)O4)O)O)[C@@H]5O)C(OC)=C3)=CC2=O)C=C1,Nitensoside A; Sorbifolin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside
OC1=CC=C(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO[C@H]4[C@@H]([C@@H]([C@@H](O)[C@H](C)O4)O)O)[C@@H]5O)C(OC)=C3)=CC2=O)C=C1,Nitensoside A; Sorbifolin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside
OC1=CC=C(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO[C@H]4[C@@H]([C@@H]([C@@H](O)[C@H](C)O4)O)O)[C@@H]5O)C(OC)=C3)=CC2=O)C=C1,Nitensoside A; Sorbifolin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside
OC1=CC=C(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO[C@H]4[C@@H]([C@@H]([C@@H](O)[C@H](C)O4)O)O)[C@@H]5O)C(OC)=C3)=CC2=O)C=C1,Nitensoside A; Sorbifolin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside
OC1=CC=C(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO[C@H]4[C@@H]([C@@H]([C@@H](O)[C@H](C)O4)O)O)[C@@H]5O)C(OC)=C3)=CC2=O)C=C1,Nitensoside A; Sorbifolin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside
OC1=CC=C(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO[C@H]4[C@@H]([C@@H]([C@@H](O)[C@H](C)O4)O)O)[C@@H]5O)C(OC)=C3)=CC2=O)C=C1,Nitensoside A; Sorbifolin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside
OC1=CC=C(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO[C@H]4[C@@H]([C@@H]([C@@H](O)[C@H](C)O4)O)O)[C@@H]5O)C(OC)=C3)=CC2=O)C=C1,Nitensoside A; Sorbifolin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside
OC1=CC=C(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO[C@H]4[C@@H]([C@@H]([C@@H](O)[C@H](C)O4)O)O)[C@@H]5O)C(OC)=C3)=CC2=O)C=C1,Nitensoside A; Sorbifolin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside
OC1=CC=C(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO[C@H]4[C@@H]([C@@H]([C@@H](O)[C@H](C)O4)O)O)[C@@H]5O)C(OC)=C3)=CC2=O)C=C1,Nitensoside A; Sorbifolin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside
OC1=CC=C(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO[C@H]4[C@@H]([C@@H]([C@@H](O)[C@H](C)O4)O)O)[C@@H]5O)C(OC)=C3)=CC2=O)C=C1,Nitensoside A; Sorbifolin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside
OC(C=CC(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO[C@H]4[C@@H]([C@@H]([C@@H](O)[C@H](C)O4)O)O)[C@@H]5O)C(OC)=C3)=CC2=O)=C1)=C1O,Nitensoside B; Pedalitin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside
OC(C=CC(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO[C@H]4[C@@H]([C@@H]([C@@H](O)[C@H](C)O4)O)O)[C@@H]5O)C(OC)=C3)=CC2=O)=C1)=C1O,Nitensoside B; Pedalitin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside
OC(C=CC(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO[C@H]4[C@@H]([C@@H]([C@@H](O)[C@H](C)O4)O)O)[C@@H]5O)C(OC)=C3)=CC2=O)=C1)=C1O,Nitensoside B; Pedalitin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside
OC(C=CC(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO[C@H]4[C@@H]([C@@H]([C@@H](O)[C@H](C)O4)O)O)[C@@H]5O)C(OC)=C3)=CC2=O)=C1)=C1O,Nitensoside B; Pedalitin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside
OC(C=CC(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO[C@H]4[C@@H]([C@@H]([C@@H](O)[C@H](C)O4)O)O)[C@@H]5O)C(OC)=C3)=CC2=O)=C1)=C1O,Nitensoside B; Pedalitin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside
OC(C=CC(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO[C@H]4[C@@H]([C@@H]([C@@H](O)[C@H](C)O4)O)O)[C@@H]5O)C(OC)=C3)=CC2=O)=C1)=C1O,Nitensoside B; Pedalitin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside
OC(C=CC(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO[C@H]4[C@@H]([C@@H]([C@@H](O)[C@H](C)O4)O)O)[C@@H]5O)C(OC)=C3)=CC2=O)=C1)=C1O,Nitensoside B; Pedalitin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside
OC(C=CC(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO[C@H]4[C@@H]([C@@H]([C@@H](O)[C@H](C)O4)O)O)[C@@H]5O)C(OC)=C3)=CC2=O)=C1)=C1O,Nitensoside B; Pedalitin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside
OC(C=CC(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO[C@H]4[C@@H]([C@@H]([C@@H](O)[C@H](C)O4)O)O)[C@@H]5O)C(OC)=C3)=CC2=O)=C1)=C1O,Nitensoside B; Pedalitin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside
OC(C=CC(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO[C@H]4[C@@H]([C@@H]([C@@H](O)[C@H](C)O4)O)O)[C@@H]5O)C(OC)=C3)=CC2=O)=C1)=C1O,Nitensoside B; Pedalitin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside
OC(C=CC(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO[C@H]4[C@@H]([C@@H]([C@@H](O)[C@H](C)O4)O)O)[C@@H]5O)C(OC)=C3)=CC2=O)=C1)=C1O,Nitensoside B; Pedalitin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside
OC(C=CC(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO[C@H]4[C@@H]([C@@H]([C@@H](O)[C@H](C)O4)O)O)[C@@H]5O)C(OC)=C3)=CC2=O)=C1)=C1O,Nitensoside B; Pedalitin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside
OC1=CC=C(C(OC3=C2C(O)=C(O)C(OC)=C3)=CC2=O)C=C1,Sorbifolin
OC1=CC=C(C(OC3=C2C(O)=C(O)C(OC)=C3)=CC2=O)C=C1,Sorbifolin
OC1=CC=C(C(OC3=C2C(O)=C(O)C(OC)=C3)=CC2=O)C=C1,Sorbifolin
OC1=CC=C(C(OC3=C2C(O)=C(O)C(OC)=C3)=CC2=O)C=C1,Sorbifolin
OC1=CC=C(C(OC3=C2C(O)=C(O)C(OC)=C3)=CC2=O)C=C1,Sorbifolin
OC1=CC=C(C(OC3=C2C(O)=C(O)C(OC)=C3)=CC2=O)C=C1,Sorbifolin
OC1=CC=C(C(OC3=C2C(O)=C(O)C(OC)=C3)=CC2=O)C=C1,Sorbifolin
OC1=CC=C(C(OC3=C2C(O)=C(O)C(OC)=C3)=CC2=O)C=C1,Sorbifolin
OC1=CC=C(C(OC3=C2C(O)=C(O)C(OC)=C3)=CC2=O)C=C1,Sorbifolin
OC1=CC=C(C(OC3=C2C(O)=C(O)C(OC)=C3)=CC2=O)C=C1,Sorbifolin
OC1=CC=C(C(OC3=C2C(O)=C(O)C(OC)=C3)=CC2=O)C=C1,Sorbifolin
OC1=CC=C(C(OC3=C2C(O)=C(O)C(OC)=C3)=CC2=O)C=C1,Sorbifolin
OC1=CC=C(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]4O)O)CO)[C@@H]4O)C(OC)=C3)=CC2=O)C=C1,Sorbifolin 6-O-β-glucopyranoside
OC1=CC=C(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]4O)O)CO)[C@@H]4O)C(OC)=C3)=CC2=O)C=C1,Sorbifolin 6-O-β-glucopyranoside
OC1=CC=C(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]4O)O)CO)[C@@H]4O)C(OC)=C3)=CC2=O)C=C1,Sorbifolin 6-O-β-glucopyranoside
OC1=CC=C(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]4O)O)CO)[C@@H]4O)C(OC)=C3)=CC2=O)C=C1,Sorbifolin 6-O-β-glucopyranoside
OC1=CC=C(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]4O)O)CO)[C@@H]4O)C(OC)=C3)=CC2=O)C=C1,Sorbifolin 6-O-β-glucopyranoside
OC1=CC=C(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]4O)O)CO)[C@@H]4O)C(OC)=C3)=CC2=O)C=C1,Sorbifolin 6-O-β-glucopyranoside
OC1=CC=C(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]4O)O)CO)[C@@H]4O)C(OC)=C3)=CC2=O)C=C1,Sorbifolin 6-O-β-glucopyranoside
OC1=CC=C(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]4O)O)CO)[C@@H]4O)C(OC)=C3)=CC2=O)C=C1,Sorbifolin 6-O-β-glucopyranoside
OC1=CC=C(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]4O)O)CO)[C@@H]4O)C(OC)=C3)=CC2=O)C=C1,Sorbifolin 6-O-β-glucopyranoside
OC1=CC=C(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]4O)O)CO)[C@@H]4O)C(OC)=C3)=CC2=O)C=C1,Sorbifolin 6-O-β-glucopyranoside
OC1=CC=C(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]4O)O)CO)[C@@H]4O)C(OC)=C3)=CC2=O)C=C1,Sorbifolin 6-O-β-glucopyranoside
OC1=CC=C(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]4O)O)CO)[C@@H]4O)C(OC)=C3)=CC2=O)C=C1,Sorbifolin 6-O-β-glucopyranoside
OC(C=C3)=C(O)C=C3C(O2)=CC(C1=C2C=C(OC)C(O)=C1O)=O,Pedalitin
OC(C=C3)=C(O)C=C3C(O2)=CC(C1=C2C=C(OC)C(O)=C1O)=O,Pedalitin
OC(C=C3)=C(O)C=C3C(O2)=CC(C1=C2C=C(OC)C(O)=C1O)=O,Pedalitin
OC(C=C3)=C(O)C=C3C(O2)=CC(C1=C2C=C(OC)C(O)=C1O)=O,Pedalitin
OC(C=C3)=C(O)C=C3C(O2)=CC(C1=C2C=C(OC)C(O)=C1O)=O,Pedalitin
OC(C=C3)=C(O)C=C3C(O2)=CC(C1=C2C=C(OC)C(O)=C1O)=O,Pedalitin
OC(C=C3)=C(O)C=C3C(O2)=CC(C1=C2C=C(OC)C(O)=C1O)=O,Pedalitin
OC(C=C3)=C(O)C=C3C(O2)=CC(C1=C2C=C(OC)C(O)=C1O)=O,Pedalitin
OC(C=C3)=C(O)C=C3C(O2)=CC(C1=C2C=C(OC)C(O)=C1O)=O,Pedalitin
OC(C=C3)=C(O)C=C3C(O2)=CC(C1=C2C=C(OC)C(O)=C1O)=O,Pedalitin
OC(C=C3)=C(O)C=C3C(O2)=CC(C1=C2C=C(OC)C(O)=C1O)=O,Pedalitin
